No,Issue 일자,구분,집계여부,집계분류(대),발생처/검사처,제품군,이전공정(발생처),생의번호(SO),생의번호(WO),생의건수(건),JDE 등록여부,고객사,품명,Item Code 또는 규격,긴급검사 여부,수량_생의,수량_검사의뢰,저항1,저항2,두께1,두께2,두께3,두께4,두께5,두께6,두께7,두께8,명도1,특기사항,검사시간(분),검사자/담당자,POP등록여부,검사장비,초도품(FA),판정,부적합 수준,NCR No,귀책구분,귀책처_발생,귀책담당자_발생,귀책처_유출,귀책담당자_유출,치수,특성,조립,누락,형상,외관,기타,불량현상(세부내용),대책서 접수일자,시정(구분),시정(세부내용),시정(일자),원인(구분),원인(세부내용),대책(세부내용),대책(적용일자),유효성(확인일자),유효성(확인한 생의번호),유효성(확인자),유효성(판정),F-Cost_재료,F-Cost_가공/공구,F-Cost_인건,F-Cost_운송,F-Cost_출장,F-Cost_기타,F-Cost_합계,수량_검사(치수),수량_검사(외관),수량_불량(치수),수량_불량(외관),수량_불량(합계),일정_적용월,일정_주차,F-Cost_구분,부적합 종결,발생~대책접수(일),발생~시정(일),발생~대책적용(일),발생~유효성확인(일),대책서 접수,검사수 확인,집계_현상,비고,WO 실시간 등록 여부
9464,2025-10-30 00:00:00,검사,YES,수입,수입(외주),GS,미래카본,,10119340,1,O,(주)데크카본,D154HeaterBottom D154/79X1150,D215S047-2,,1,1,0.00086,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9465,2025-10-30 00:00:00,검사,YES,수입,수입(외주),GS,미래카본,,10119342,1,O,(주)데크카본,GRAPHITE HEATER D131 BOTTOM,D215S028-1,,1,1,0.00139,,,,,,,,,,,,30,유현정,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9466,2025-10-30 00:00:00,검사,YES,수입,수입(외주),GS,미래카본,,10119343,1,O,(주)데크카본,GRAPHITE HEATER D131 UPPER,D215S028-2,,1,1,0.00136,,,,,,,,,,,,30,유현정,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9467,2025-10-30 00:00:00,검사,YES,출하,출하(치수),GS,MCT,,10112352,1,O,AXCELIS TECHNOLOGIES,CL1TXT BLOCK(170173956),A045S1261,,6,6,,,,,,,,,,,,,30,유현정,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9468,2025-10-30 00:00:00,검사,YES,출하,출하(치수),GS,MCT,,10111643,1,O,삼성전자（주）,ELECTRODE GRAPHITE DE-225891,S008S569,,20,1,,,,,,,,,,,,1EA 재생산 완료,30,유현정,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9469,2025-10-30 00:00:00,검사,YES,출하,출하(치수),GS,MCT,,10093094,1,O,AXCELIS TECHNOLOGIES,RIGHT SIDE WALL(170174066),A045S129,,5,1,,,,,,,,,,,,1EA 재생산 완료,30,유현정,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9470,2025-10-30 00:00:00,검사,YES,수입,수입(외주),GS,주광정밀,,10097673,1,O,AXCELIS TECHNOLOGIES,LEFT SIDE WALL(170174067),A045S130,,5,1,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9471,2025-10-30 00:00:00,검사,YES,출하,출하(치수),GS,MCT,,10121035,1,O,(주)세라컴,V1B-2,C062S002,,2,2,,,,,,,,,,,,,30,유현정,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9472,2025-10-30 00:00:00,검사,YES,출하,출하(치수),GS,MCT,,10107120,1,O,APPLIED MATERIALS,"INSIDE END,(E17452940)",L280S017,Y,20,20,,,,,,,,,,,,,30,이나은,YES,CMM,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9473,2025-10-30 00:00:00,검사,YES,출하,출하(치수),GS,MCT,,10110745,1,O,APPLIED MATERIALS,"ENTRANCE,90 DEGR(E17551790)",L280S120,Y,20,3,,,,,,,,,,,,재생산 완료,30,이나은,YES,CMM,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9474,2025-10-30 00:00:00,검사,YES,출하,출하(치수),GS,MCT,,10096972,1,O,APPLIED MATERIALS,"ENTRANCE,90 DEGR(E17551790)",L280S120,Y,20,5,,,,,,,,,,,,재생산 완료,30,이나은,YES,CMM,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9475,2025-10-30 00:00:00,검사,YES,출하,출하(치수),GS,MCT,,10094651,1,O,APPLIED MATERIALS,"SHIELD,GRAPHITE(E17503500)",L280S027,,58,1,,,,,,,,,,,,재생산 완료,30,이나은,YES,CMM,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9476,2025-10-30 00:00:00,검사,YES,출하,출하(치수),GS,MCT,,10114902,1,O,APPLIED MATERIALS,SUPPRESSION(E17026540),L280S104,,56,56,,,,,,,,,,,,,240,임영철,YES,CMM,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,56,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9477,2025-10-30 00:00:00,검사,YES,출하,출하(치수),GS,MCT,,10096994,1,O,APPLIED MATERIALS,"APERTURE,EXIT(E17528630)",L280S076,,18,17,,,,,,,,,,,,10/27 1ea 가공불량 재생산요청,40,임영철,YES,CMM,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,17,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9478,2025-10-30 00:00:00,검사,YES,출하,출하(치수),GS,MCT,,10108150,1,O,APPLIED MATERIALS,"LINER, LOWER, CORR(E17812130)",L280S195,,40,40,,,,,,,,,,,,,30,임영철,YES,CMM,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,40,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9479,2025-10-30 00:00:00,검사,YES,수입,수입(외주),GS,주광정밀,,10087859,1,O,GLOBALWAFERS AMERICA.LLC,"32"" Reflector Inner DET10209R2",M013S249,Y,1,1,,,,,,,,,,,,,30,임영철,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9480,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,미래카본 주식회사,,10122785,1,O,（주）에스이티,"ELECTRODE,VEEF,0.76(E17599580)",S402S034,,100,100,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,100,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9481,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,미래카본 주식회사,,10122786,1,O,（주）에스이티,"ELECTRODE,VEEF,1.0(E17599570))",S402S035,,20,20,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9482,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,미래카본 주식회사,,10122787,1,O,（주）에스이티,"ELECTRODE,VEEF,0.5(E17543150)",S402S036,,20,20,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9483,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,미래카본 주식회사,,10122789,1,O,（주）에스이티,"ELECTRODE,VEEF,0.76(E17599580)",S402S034,,100,100,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,100,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9484,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,미래카본 주식회사,,10122790,1,O,（주）에스이티,"ELECTRODE,VEEF,1.0(E17599570))",S402S035,,20,20,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9485,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,미래카본 주식회사,,10122791,1,O,（주）에스이티,"ELECTRODE,VEEF,0.5(E17543150)",S402S036,,20,20,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9486,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,미래카본 주식회사,,10115033,1,O,에스케이키파운드리주식회사,SUPPREX ELECTRODE E17026540,S008S056,Y,15,15,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,15,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9487,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,,10108629,1,O,온세미컨덕터코리아（주）,APERTURE(EE-05695 1A),N049S730,Y,10,10,,,,,,,,,,,,,30,유현정,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,10,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9488,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,주광정밀,,10125748,1,O,삼성전자（주）,(S)ELECTRODE 5M VG  17089711,S008S143,,30,30,,,,,,,,,,,,,30,유현정,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,30,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9489,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,주광정밀,,10124090,1,O,AXCELIS TECHNOLOGIES,FRONT SHIELD(17138750),A045S412,,40,40,,,,,,,,,,,,무,10,유현정,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,40,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9490,2025-10-31 00:00:00,부적합,YES,수입,수입(외주),GS,주광정밀,,10114803,1,,AXCELIS TECHNOLOGIES,LINER(3),A045S295,,5,5,,,,,,,,,,,,,-,안지유,NO,,,불합격,중대,MKQ-D251031-001,공급자,주광정밀,주광정밀,-,-,5,,,,,,,"1) 치수부적합
- 관리규격 : 26.45~26.95 mm
- 측정값 : 26.37~26.39 mm",2025-11-05 00:00:00,폐기(재생산),부적합 시정조치 요구서 발행 및 반출(재가공) 요청,2025-10-31 00:00:00,방법,1) 발생원인 : 가공 완료 후 도면(NOTE) 참조하여 날카로운 가장자리 제거하여 치수 부적합 발생,2) 발생대책 : 제품에 추가가공 공정 없이 가공을 진행함,2025-11-03 00:00:00,,,,,0,0,0,0,0,0,0,0,,5,0,5,2025-11-01 00:00:00,44,내적실패,미결,5,0,3,24,접수,False,,,
9491,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,,10117357,1,O,삼성전자（주）,APEX E17680254,S008S941,,5,5,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9492,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,,10111238,1,O,삼성전자（주）,APEX E17680254,S008S941,,1,1,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9493,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,,10114744,1,O,삼성전자（주）,APEX E17680254,S008S941,Y,5,5,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9494,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,,10117782,1,O,삼성전자（주）,APEX E17680254,S008S941,,10,10,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,10,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9495,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,성림씨앤지,,10107009,1,O,삼성전자（주）,LINER(170164266),S008S1047-1,Y,6,6,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9496,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,주광정밀,,10119879,1,O,AXCELIS TECHNOLOGIES,AEF SUPPRESSION(170166473),A045S1144,,5,5,,,,,,,,,,,,무,10,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9497,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,주광정밀,,10124031,1,O,AXCELIS TECHNOLOGIES,POLE(17385970),A045S433,,24,24,,,,,,,,,,,,무,10,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,24,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9498,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,주광정밀,,10124094,1,O,AXCELIS TECHNOLOGIES,LINER(17270260),A045S432,,5,5,,,,,,,,,,,,무,10,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9499,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,주광정밀,,10124120,1,O,AXCELIS TECHNOLOGIES,CLOSED(7103-0194-0003),A045S1194,,20,20,,,,,,,,,,,,무,10,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9500,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,주광정밀,,10124082,1,O,AXCELIS TECHNOLOGIES,COVER BACK(170160634),A045S288,,22,22,,,,,,,,,,,,무,10,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,22,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9501,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,주광정밀,,10124043,1,O,AXCELIS TECHNOLOGIES,"BELLOWS,8200P(7103-0180-0001)",A045S1085,,10,10,,,,,,,,,,,,무,10,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,10,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9502,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,주광정밀,,10119929,1,O,AXCELIS TECHNOLOGIES,PLATE(170172852),A045S318,,10,10,,,,,,,,,,,,무,10,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,10,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9503,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,주광정밀,,10124053,1,O,AXCELIS TECHNOLOGIES,PLATE(170172852),A045S318,,15,15,,,,,,,,,,,,무,10,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,15,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9504,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,주광정밀,,10124104,1,O,AXCELIS TECHNOLOGIES,BEAM PARKING 200(170209878),A045S704,,6,6,,,,,,,,,,,,무,10,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9505,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,주광정밀,,10124105,1,O,AXCELIS TECHNOLOGIES,QUADRUPOLE(0295-0081-0001),A045S722,,15,15,,,,,,,,,,,,무,10,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,15,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9506,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,주광정밀,,10119893,1,O,AXCELIS TECHNOLOGIES,KEEPER(170156927),A045S206,,100,100,,,,,,,,,,,,무,10,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,100,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9507,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,주광정밀,,10124087,1,O,AXCELIS TECHNOLOGIES,LINER 3(170164638),A045S369,,8,8,,,,,,,,,,,,무,10,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,8,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9508,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,주광정밀,,10119975,1,O,AXCELIS TECHNOLOGIES,LINER 3(170164638),A045S369,,10,10,,,,,,,,,,,,무,10,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,10,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9509,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,주광정밀,,10119905,1,O,AXCELIS TECHNOLOGIES,SHIELD VG (17167970),A045S485,,285,285,,,,,,,,,,,,무,10,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,285,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9510,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,성림씨앤지,,10107015,1,O,삼성전자（주）,LINER(170168156),S008S1047-7,Y,6,6,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9511,2025-10-31 00:00:00,검사,YES,출하,출하(치수),GS,MCT,,10118881,1,O,삼성전자（주）,LINER 2,S008S1090-2,,2,2,,,,,,,,,,,,,30,유현정,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9512,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,성림씨앤지,,10107014,1,O,삼성전자（주）,LINER(170165508),S008S1047-6,Y,3,3,,,,,,,,,,,,,30,유현정,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9513,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,성림씨앤지,,10107011,1,O,삼성전자（주）,LINER(170164883),S008S1047-3,Y,3,3,,,,,,,,,,,,,30,유현정,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9514,2025-10-31 00:00:00,검사,YES,수입,수입(외주),GS,성림씨앤지,,10107010,1,O,삼성전자（주）,LINER(170164644),S008S1047-2,Y,3,3,,,,,,,,,,,,,30,유현정,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,2025-11-01 00:00:00,44,내적실패,,,,,,접수,True,,,O
9515,2025-11-03 00:00:00,검사,YES,수입,수입(외주),GS,성림씨앤지,,10107012,1,O,삼성전자（주）,LINER(170165506),S008S1047-4,Y,3,3,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,2025-11-01 00:00:00,45,내적실패,,,,,,접수,True,,,O
9516,2025-11-03 00:00:00,검사,YES,출하,출하(치수),GS,밀링,,10097304,1,O,행복나래　주식회사,LINER(E17903580),S008S996-5,,4,1,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-11-01 00:00:00,45,내적실패,,,,,,접수,True,,,O
9517,2025-11-03 00:00:00,검사,YES,출하,출하(치수),GS,밀링,,10120390,1,O,주식회사　디비하이텍,APERTURE MASS RESOLVING APERT,H035S031,,10,10,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,10,0,0,0,2025-11-01 00:00:00,45,내적실패,,,,,,접수,True,,,O
9518,2025-11-03 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,,10097825,1,O,한국일신이온(주),BEAM DUMP TILE(2)(DE42516),N049S756,Y,5,5,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,0,0,0,2025-11-01 00:00:00,45,내적실패,,,,,,접수,True,,,O
9519,2025-11-03 00:00:00,검사,YES,수입,수입(외주),GS,성림씨앤지,,10107013,1,O,삼성전자（주）,LINER(170165507),S008S1047-5,Y,3,3,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,2025-11-01 00:00:00,45,내적실패,,,,,,접수,True,,,O
9520,2025-11-03 00:00:00,검사,YES,출하,출하(치수),GS,MCT,,10098161,1,O,한국일신이온(주),MINUS SUPPRESSOR(DE-53095 0B),N049S694,Y,3,2,,,,,,,,,,,,재생산 완료,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,2025-11-01 00:00:00,45,내적실패,,,,,,접수,True,,,O
9521,2025-11-03 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,,10098146,1,O,한국일신이온(주),CARBON PLATE(3)(EE-21895 1B),N049S677,Y,6,6,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,0,0,0,2025-11-01 00:00:00,45,내적실패,,,,,,접수,True,,,O
9522,2025-11-03 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,,10115052,1,O,SAMSUNG AUSTIN SEMICONCUCTOR,LINEX E17352970/A,S008S692,Y,4,4,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,0,0,0,2025-11-01 00:00:00,45,내적실패,,,,,,접수,True,,,O
9523,2025-11-03 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,,10109431,1,O,삼성전자（주）,LINEX E17352970/A,S008S692,Y,5,5,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,0,0,0,2025-11-01 00:00:00,45,내적실패,,,,,,접수,True,,,O
9524,2025-11-03 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,,10111470,1,O,SAMSUNG AUSTIN SEMICONCUCTOR,LINEX E17352970/A,S008S692,Y,10,10,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,10,0,0,0,2025-11-01 00:00:00,45,내적실패,,,,,,접수,True,,,O
9525,2025-11-03 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,,10117348,1,O,SAMSUNG AUSTIN SEMICONCUCTOR,LINEX E17352970/A,S008S692,Y,15,15,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,15,0,0,0,2025-11-01 00:00:00,45,내적실패,,,,,,접수,True,,,O
9526,2025-11-03 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,,10098145,1,O,한국일신이온(주),CARBON PLATE(4)(EE-21896 0B),N049S678,Y,6,6,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,0,0,0,2025-11-01 00:00:00,45,내적실패,,,,,,접수,True,,,O
9527,2025-11-03 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,,10098148,1,O,한국일신이온(주),SUPPRESSOR(EE-21900 1B),N049S676,Y,6,6,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,0,0,0,2025-11-01 00:00:00,45,내적실패,,,,,,접수,True,,,O
9528,2025-11-03 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,,10111421,1,O,（주）에스이티,GRAPHITE(E17549910),S402S054,,10,9,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,9,0,0,0,2025-11-01 00:00:00,45,내적실패,,,,,,접수,True,,,O
9529,2025-11-03 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,,10111416,1,O,（주）에스이티,GRAPHITE(E17549910),S402S054,,10,10,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,10,0,0,0,2025-11-01 00:00:00,45,내적실패,,,,,,접수,True,,,O
9530,2025-11-03 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,,10127312,1,O,두산퓨얼셀　주식회사,"SPACEL, GRAPHITE",D354S001,,100,100,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,100,0,0,0,2025-11-01 00:00:00,45,내적실패,,,,,,접수,True,,,O
